Date,Close,High,Low,Open,Volume
2022-03-24,425.1914978027344,425.2009454427064,419.783299994342,420.897026967389,64736900
2022-03-25,427.2679138183594,427.5416361124458,423.2471369609336,425.8238364518409,77101300
2022-03-28,430.3070373535156,430.3070373535156,424.7855555376232,426.6732396590378,68529800
2022-03-29,435.6303405761719,436.1211569373377,431.5057549157547,434.1862632130821,86581500
2022-03-30,432.9404602050781,435.3000658769964,430.8356815763662,434.4883465478909,79666900
2022-03-31,426.2768859863281,432.9970375414447,425.823831381212,432.1758994727404,121699900
2022-04-01,427.4849243164063,427.9945782493482,423.9172027669551,427.8530077124199,89048800
2022-04-04,431.1470947265625,431.2509323439472,426.8620719837448,427.683210068739,59601000
2022-04-05,425.70111083984375,432.119225743506,424.5590699380688,429.6558116325977,74214500
2022-04-06,421.4443664550781,423.71902938512,418.5656595556562,421.793612229182,106898000
2022-04-07,423.5679931640625,425.380182602623,418.62226996039726,420.5665823101026,78097200
2022-04-08,422.4355163574219,425.323671567922,420.8970487589056,422.8130475267051,79272700
2022-04-11,415.2150573730469,420.0097628914947,414.7148221783834,419.1697295398988,89770500
2022-04-12,413.6765441894531,420.7175978859881,412.1286293865626,418.19752691427806,84363600
2022-04-13,418.4146423339844,419.1697044984065,413.2518248542716,413.4311571589825,74070400
2022-04-14,413.2046813964844,419.7549485147844,413.1008437773758,418.6411928370952,97869500
2022-04-18,413.3745727539063,415.054610731036,411.1470901663332,412.2797123367979,66002500
2022-04-19,420.0475769042969,420.764877451462,413.1008827364676,413.270767434182,77821000
2022-04-20,419.736083984375,422.4354878298303,418.57517643732126,421.8219961207023,65224400
2022-04-21,413.45947265625,424.7383973991878,412.55339229515056,423.3509483444846,85417300
